##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时12分12秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时12分12秒.851,4,3,3,3,5,4,4,5,21,10,21,17,17,14,10,11,25,11,27,27,24,15,15,14,24,12,31,31,21,14,13,12,3,3,2,2,3,3,4,4,8,7,8,6,8,8,9,8,7,5,10,8,6,7,9,6,1,2,1,4,2,1,4,2,6,6,6,6,5,10,11,10,5,2,4,4,5,4,3,3,3,2,5,3,4,2,4,2,5,6,6,5,6,9,9,10,800.0,1.0,31.0,8.33,96.0,0.8324061508662701,3.891468048095703,4.793601036071777
14时12分12秒.910,1,2,2,2,1,2,2,2,21,9,21,19,17,12,11,9,25,10,27,27,24,17,15,16,25,12,31,31,21,14,12,12,2,4,2,1,3,1,1,4,5,3,6,6,4,8,8,8,8,5,10,7,8,9,8,9,4,3,3,4,3,3,2,4,6,7,6,6,7,9,11,11,4,3,4,2,2,2,1,3,4,2,2,3,1,2,1,4,8,6,7,7,6,10,9,11,775.0,1.0,31.0,8.07,96.0,0.8973959320706678,3.8845162391662598,4.861290454864502
14时12分12秒.960,3,4,4,5,3,4,4,4,22,9,21,19,17,12,11,10,26,12,26,28,24,16,15,13,25,12,32,32,21,14,12,11,3,2,3,3,2,4,4,3,5,5,6,8,8,8,9,8,8,5,9,8,7,7,8,7,2,2,1,3,4,3,2,1,6,5,7,7,6,9,10,11,5,3,4,4,3,5,3,5,4,4,3,2,3,4,2,4,7,5,7,8,7,9,9,10,810.0,1.0,32.0,8.44,96.0,0.8332921800538035,3.8845162391662598,4.861290454864502
14时12分13秒.007,2,2,3,1,2,5,2,1,22,10,21,18,17,12,11,11,25,12,26,27,24,16,15,13,25,12,32,32,21,14,15,14,5,3,4,3,2,3,2,2,5,5,7,6,5,8,7,8,6,6,9,7,7,8,9,8,4,4,3,3,4,5,3,3,8,5,8,7,6,9,10,10,4,3,3,2,1,4,1,3,0,2,1,2,3,2,2,3,7,5,6,9,7,10,10,10,790.0,1.0,32.0,8.32,95.0,0.865974522198696,3.8845162391662598,4.861290454864502
14时12分13秒.057,3,4,3,4,2,4,3,3,22,10,20,18,17,11,9,10,25,11,26,28,24,16,15,13,23,12,32,32,21,14,12,12,2,3,2,3,3,4,4,2,7,6,6,6,6,7,9,8,9,5,9,8,8,8,8,9,2,2,1,3,2,1,1,3,6,5,6,6,7,10,10,10,4,2,5,3,6,4,4,4,4,4,2,3,2,4,1,3,7,5,7,8,7,10,11,9,795.0,1.0,32.0,8.28,96.0,0.8475626269193173,3.8845162391662598,4.861290454864502
14时12分13秒.108,2,1,3,2,2,3,2,2,22,10,20,18,16,11,10,10,25,13,26,28,24,16,15,15,24,12,31,32,22,14,12,12,3,2,4,1,2,4,2,1,6,5,6,5,6,9,9,8,8,5,8,7,8,8,8,9,3,5,3,4,2,3,2,4,7,5,6,8,8,10,11,10,3,3,3,2,3,2,3,4,1,1,4,3,2,3,3,2,6,5,7,6,7,9,9,11,782.0,1.0,32.0,8.15,96.0,0.8795537347279356,3.8845162391662598,4.861290454864502
14时12分13秒.158,4,3,3,3,2,3,5,3,21,10,20,18,16,11,11,10,24,12,26,27,24,16,14,14,24,12,31,32,22,16,14,12,5,2,2,2,4,3,3,4,6,5,5,8,7,8,9,9,8,6,9,6,7,8,10,7,3,1,2,2,2,2,3,2,5,5,7,6,5,10,11,8,3,2,4,4,4,4,5,5,4,3,2,4,4,2,3,2,7,6,8,6,6,9,10,10,797.0,1.0,32.0,8.3,96.0,0.8385101638488043,3.914052724838257,4.8249688148498535
14时12分13秒.209,2,1,3,1,2,3,2,1,21,9,20,18,18,11,13,10,24,11,29,28,24,16,16,14,24,12,32,32,22,13,14,12,3,2,2,3,1,3,3,2,6,5,6,5,6,8,9,8,8,6,9,7,8,9,8,10,3,4,3,2,2,4,4,3,8,5,7,6,8,9,10,9,4,4,4,3,4,4,2,2,2,2,2,3,2,2,2,3,8,6,8,6,7,10,11,11,794.0,1.0,32.0,8.27,96.0,0.8778726017662386,3.914052724838257,4.8249688148498535
14时12分13秒.258,2,4,3,3,5,4,3,4,22,10,22,17,18,13,11,10,24,11,26,28,24,16,15,13,24,12,32,32,20,13,16,12,4,2,3,2,3,3,3,4,6,7,8,7,5,9,8,9,7,6,9,8,7,6,7,6,1,2,2,2,4,1,2,2,6,5,9,5,8,9,10,10,3,4,3,4,4,5,4,4,3,3,2,3,5,3,3,2,8,6,7,6,6,9,9,10,802.0,1.0,32.0,8.35,96.0,0.8423429273925868,3.914052724838257,4.8249688148498535
14时12分13秒.309,2,3,2,4,2,2,2,3,23,10,21,20,16,12,11,10,25,13,29,28,24,18,15,13,24,14,32,32,22,16,14,11,3,4,2,4,3,1,2,2,5,6,6,4,5,8,8,8,7,6,9,6,9,9,9,10,3,3,3,4,4,2,3,4,8,6,6,7,5,7,11,10,4,4,4,4,4,2,4,3,2,3,2,2,2,1,4,2,9,5,9,8,7,11,11,9,811.0,1.0,32.0,8.45,96.0,0.8684905003164013,3.914052724838257,4.8249688148498535
14时12分13秒.358,2,4,2,4,4,3,2,4,22,9,21,19,18,12,11,12,25,11,25,28,24,18,15,15,24,13,29,32,21,15,14,13,4,3,4,3,5,5,4,3,8,7,8,5,6,9,8,8,7,5,8,8,7,9,8,8,1,2,1,2,2,3,2,2,8,5,8,7,8,11,10,10,4,3,5,4,3,3,4,5,2,4,3,5,4,2,5,2,6,6,6,7,6,10,11,9,822.0,1.0,32.0,8.56,96.0,0.8141767825670135,3.9270071983337402,4.841849327087402
14时12分13秒.409,2,1,3,3,2,3,2,3,22,11,21,17,17,12,11,12,25,11,25,28,24,17,15,13,24,13,34,32,21,14,14,13,4,2,2,2,4,1,1,3,5,5,8,6,6,7,8,8,8,6,9,8,8,10,9,8,3,2,4,3,4,3,4,2,6,5,5,7,7,9,10,8,4,3,2,3,3,3,2,4,3,2,3,2,2,1,2,2,5,5,6,7,7,8,10,11,785.0,1.0,34.0,8.18,96.0,0.8889045643922336,3.9270071983337402,4.841849327087402
14时12分13秒.456,3,3,4,4,4,4,3,4,23,9,21,20,17,11,11,10,25,11,25,28,24,16,15,12,24,12,32,32,22,14,14,12,3,4,2,3,3,2,4,4,6,5,8,8,7,8,8,8,7,6,8,7,6,8,8,8,3,3,3,3,2,3,2,1,5,6,7,6,6,8,10,10,4,4,5,5,4,5,5,4,3,5,3,3,2,3,1,2,7,5,8,7,6,9,10,9,807.0,1.0,32.0,8.41,96.0,0.8329930714054775,3.9270071983337402,4.841849327087402
14时12分13秒.508,1,1,2,2,1,2,3,1,21,11,21,17,16,10,13,11,26,11,25,28,25,16,15,14,23,12,32,31,20,14,11,12,2,2,1,3,1,1,2,2,6,5,6,5,4,7,9,8,6,5,9,7,8,9,10,8,4,5,3,4,4,3,3,3,5,6,7,6,7,8,9,10,3,3,2,1,2,4,2,2,1,2,2,1,2,3,4,4,8,5,8,7,7,11,11,12,768.0,1.0,32.0,8.0,96.0,0.9019293556038632,3.9270071983337402,4.841849327087402
14时12分13秒.557,3,3,3,3,5,3,2,3,21,11,21,19,16,12,10,10,25,13,25,28,25,16,14,14,24,12,32,31,20,13,11,12,3,2,3,4,4,5,5,3,8,4,6,5,6,8,9,10,7,8,8,6,8,9,8,8,2,3,2,4,2,1,2,1,5,6,6,7,7,9,10,11,3,3,4,4,5,5,4,5,4,4,2,4,3,2,2,3,8,6,7,7,5,8,8,10,801.0,1.0,32.0,8.34,96.0,0.8304956665614142,3.9270071983337402,4.841849327087402
14时12分13秒.607,1,2,2,2,4,2,2,1,21,10,22,19,18,11,11,10,26,12,25,29,25,16,14,16,25,11,32,31,20,13,11,14,3,1,2,2,2,1,3,1,5,5,5,5,5,8,7,8,7,6,8,9,9,9,8,9,3,2,4,5,2,3,4,4,6,5,6,9,8,11,11,11,3,3,4,2,2,4,3,3,1,1,2,3,3,4,2,2,8,5,8,6,9,11,11,12,792.0,1.0,32.0,8.25,96.0,0.8876253645985945,3.935606002807617,4.919191837310791
14时12分13秒.657,3,4,4,4,3,4,2,3,21,9,21,18,18,11,11,11,25,11,26,28,24,16,14,13,24,13,32,31,22,13,13,13,4,2,3,3,4,2,4,4,6,6,7,8,5,9,8,8,7,5,8,7,6,8,9,7,1,2,4,2,3,2,3,3,4,6,6,5,5,11,10,11,5,4,4,4,4,5,4,5,4,2,2,2,2,4,4,2,9,7,8,6,7,9,9,10,805.0,1.0,32.0,8.39,96.0,0.831648026436067,3.935606002807617,4.919191837310791
14时12分13秒.708,3,2,3,2,1,3,2,0,21,10,21,17,17,13,11,10,25,11,25,28,23,16,17,16,24,13,32,32,21,16,13,12,5,4,3,2,2,2,1,2,5,5,6,6,5,6,9,9,7,5,9,9,7,8,10,9,3,4,3,2,3,4,4,4,6,6,5,7,7,10,11,10,3,3,1,2,2,3,1,2,4,3,0,2,2,2,3,2,5,5,7,8,8,9,12,12,786.0,1.0,32.0,8.36,94.0,0.8674717863679395,3.935606002807617,4.919191837310791
14时12分13秒.758,4,4,4,1,5,3,3,3,21,12,21,19,17,13,11,10,22,11,25,28,24,16,17,14,23,13,32,32,21,15,13,12,2,2,2,2,3,3,4,3,9,5,6,8,7,8,9,8,8,5,8,8,7,7,8,10,2,2,2,1,3,2,2,2,7,4,6,7,7,11,10,9,3,3,4,4,5,5,3,3,4,2,3,3,3,2,1,2,8,5,6,5,5,8,9,8,792.0,1.0,32.0,8.25,96.0,0.8556694377594898,3.935606002807617,4.919191837310791
